itemID,entryLength,itemClassID,itemSubClassID,name1,name2,name3,name4,itemDisplayID,qualityID,typeBinFlag,buyPrice,sellPrice,inventorySlotID,classBinFlag,raceBinFlag,itemLevel,requiredLevel,requiredSkillID,requiredSkillLevel,requiredSpellID,requiredRankID,requiredUnknownRank,requiredFactionID,requiredFactionLevel,stackUnique,stackAmount,containerSlots,stat1ID,stat1Value,stat2ID,stat2Value,stat3ID,stat3Value,stat4ID,stat4Value,stat5ID,stat5Value,stat6ID,stat6Value,stat7ID,stat7Value,stat8ID,stat8Value,stat9ID,stat9Value,stat10ID,stat10Value,damage1Min,damage1Max,damage1TypeID,damage2Min,damage2Max,damage2TypeID,damage3Min,damage3Max,damage3TypeID,damage4Min,damage4Max,damage4TypeID,damage5Min,damage5Max,damage5TypeID,resistPhysical,resistHoly,resistFire,resistNature,resistFrost,resistShadow,resistArcane,weaponDelay,ammoType,rangeModifier,spell1ID,spell1TriggerID,spell1Charges,spell1Cooldown,spell1CategoryID,spell1CategoryCooldown,spell2ID,spell2TriggerID,spell2Charges,spell2Cooldown,spell2CategoryID,spell2CategoryCooldown,spell3ID,spell3TriggerID,spell3Charges,spell3Cooldown,spell3CategoryID,spell3CategoryCooldown,spell4ID,spell4TriggerID,spell4Charges,spell4Cooldown,spell4CategoryID,spell4CategoryCooldown,spell5ID,spell5TriggerID,spell5Charges,spell5Cooldown,spell5CategoryID,spell5CategoryCooldown,bondID,description,bookTextID,bookPages,bookStationaryID,beginQuestID,lockPickTalent,materialID,sheathID,randomPropertyID,blockValue,itemSetID,durabilityValue,itemAreaID,itemMapID,bagFamily
81062,537,4,2,Primalist's Shoulders,Primalist's Shoulders,Primalist's Shoulders,Primalist's Shoulders,60886,2,0,47364,11841,3,-1,-1,56,51,0,0,0,0,0,0,0,0,1,0,5,12,6,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,0,0,0,0,0,0,0,0,0.0,7677,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,8,1,0,0,600,50,0,0,0
81063,537,4,2,Primalist's Headdress,Primalist's Headdress,Primalist's Headdress,Primalist's Headdress,40206,2,0,43956,10989,1,-1,-1,55,50,0,0,0,0,0,0,0,0,1,0,5,12,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,117,0,0,0,0,0,0,0,0,0.0,18384,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,8,1,0,0,600,50,0,0,0
81064,521,4,2,Primalist's Pants,Primalist's Pants,Primalist's Pants,Primalist's Pants,60881,2,0,57132,14283,7,-1,-1,56,51,0,0,0,0,0,0,0,0,1,0,5,16,6,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,127,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,8,1,0,0,600,65,0,0,0
81065,521,4,2,Primalist's Boots,Primalist's Boots,Primalist's Boots,Primalist's Boots,60880,2,0,40748,10187,8,-1,-1,54,49,0,0,0,0,0,0,0,0,1,0,5,10,6,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,96,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,8,1,0,0,600,45,0,0,0
81066,517,4,2,Primalist's Vest,Primalist's Vest,Primalist's Vest,Primalist's Vest,60879,3,0,80780,20195,5,-1,-1,57,52,165,285,0,0,0,0,0,0,1,0,5,11,6,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,0,0,0,0,0,0,0,0,0.0,9317,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,8,1,0,0,600,100,0,0,0
81077,549,4,0,Theramore Tabard,Theramore Tabard,Theramore Tabard,Theramore Tabard,7690,1,0,0,0,19,-1,-1,0,0,0,0,0,0,0,108,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Resilient like Theramore itself.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81079,600,4,0,Gilded Scarlet Crusade Tabard,Gilded Scarlet Crusade Tabard,Gilded Scarlet Crusade Tabard,Gilded Scarlet Crusade Tabard,23954,1,0,0,0,19,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Scarlet zeal, gilded for glory.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81080,509,4,1,Syndicate Mask,Syndicate Mask,Syndicate Mask,Syndicate Mask,10580,1,16,1621,324,1,-1,-1,20,15,0,0,0,0,0,70,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,60,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,8,0,0,0,0,40,0,0,0
81081,536,4,0,Tabard of Fury,Tabard of Fury,Tabard of Fury,Tabard of Fury,60775,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Fueled by unrelenting rage.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81082,565,4,0,Tabard of Brilliance,Tabard of Brilliance,Tabard of Brilliance,Tabard of Brilliance,60774,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,A dazzling emblem of brilliance.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81083,535,4,0,Tabard of Void,Tabard of Void,Tabard of Void,Tabard of Void,60773,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,A dark void draws the eye.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81084,548,4,0,Tabard of Arcane,Tabard of Arcane,Tabard of Arcane,Tabard of Arcane,60772,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Arcane power woven into fabric.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81085,551,4,0,Tabard of Nature,Tabard of Nature,Tabard of Nature,Tabard of Nature,60771,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Nature's spirit captured in green.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81087,568,4,0,Tabard of Summer Flames,Tabard of Summer Flames,Tabard of Summer Flames,Tabard of Summer Flames,60769,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Warm as the summer sun.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81088,638,4,0,Tabard of the Midsummer Solstice,Tabard of the Midsummer Solstice,Tabard of the Midsummer Solstice,Tabard of the Midsummer Solstice,60768,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,The sun's crest worn proudly in honor of the longest day.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81089,595,4,0,Durotar Labor Union Tabard,Durotar Labor Union Tabard,Durotar Labor Union Tabard,Durotar Labor Union Tabard,40016,1,0,50000,15000,19,-1,-1,1,0,0,0,0,0,0,1001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Solidarity for the workers of Durotar.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81091,640,15,4,Big Blizzard Bear,Big Blizzard Bear,Big Blizzard Bear,Big Blizzard Bear,60856,4,64,0,0,0,-1,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,0,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Just remember to have your special little passenger straped in tightly before running off at top speed on an adventure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81092,501,2,10,Copper Staff,Copper Staff,Copper Staff,Copper Staff,5098,1,0,856,214,17,-1,-1,11,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,25.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3300,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,2,0,0,0,45,0,0,0
81093,521,4,0,Bulky Copper Ring,Bulky Copper Ring,Bulky Copper Ring,Bulky Copper Ring,9835,2,0,368,92,11,-1,-1,11,6,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81094,497,7,0,Amber Topaz,Amber Topaz,Amber Topaz,Amber Topaz,20394,2,0,400,100,0,-1,-1,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,13
81095,541,4,6,Worn Thalassian Shield,Worn Thalassian Shield,Worn Thalassian Shield,Worn Thalassian Shield,33291,0,0,7,1,14,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,4,0,1,0,20,0,0,0
81098,557,4,0,Revantusk Tabard,Revantusk Tabard,Revantusk Tabard,Revantusk Tabard,50637,1,0,0,0,19,-1,-1,1,0,0,0,0,0,0,893,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,The proud banner of the Revantusk tribe.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
81100,564,15,4,Raven Lord,Raven Lord,Raven Lord,Raven Lord,19528,4,64,0,0,0,-1,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,0,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"The rest be forgotten to walk upon the ground, clipped wings and shame.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81101,608,0,0,Dreamless Sleep,Dreamless Sleep,Dreamless Sleep,Dreamless Sleep,66237,2,0,50000,0,0,-1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,46029,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Black hair used to be uncommon among the Night Elves, atleast before the invention of this dye.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81102,659,15,4,Darkmoon Dancing Bear,Darkmoon Dancing Bear,Darkmoon Dancing Bear,Darkmoon Dancing Bear,20897,4,64,0,0,0,-1,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,0,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"These fearsome mounts have a habit of suddenly breaking out into dance amid battle, much to the annoyance of their riders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81110,581,4,1,Flourishing Lovely Rose,Flourishing Lovely Rose,Flourishing Lovely Rose,Flourishing Lovely Rose,50198,1,0,9161,2632,1,-1,-1,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"It won't last long, but it's lovely.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81111,638,4,1,Pants of the Midsummer Solstice,Pants of the Midsummer Solstice,Pants of the Midsummer Solstice,Pants of the Midsummer Solstice,40151,1,0,5000,0,7,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Tailored for movement and celebration beneath the summer sun.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81112,557,4,1,Pants of the Fire Festival,Pants of the Fire Festival,Pants of the Fire Festival,Pants of the Fire Festival,40152,1,0,5000,0,7,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81113,521,4,1,Blue Summer Shirt,Blue Summer Shirt,Blue Summer Shirt,Blue Summer Shirt,18466,1,0,8161,1632,5,-1,-1,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81114,517,4,1,Red Summer Shirt,Red Summer Shirt,Red Summer Shirt,Red Summer Shirt,16568,1,0,8161,1632,5,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81115,557,4,1,Shoes of the Fire Festival,Shoes of the Fire Festival,Shoes of the Fire Festival,Shoes of the Fire Festival,24054,1,0,0,0,8,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81116,537,15,0,Picnic Basket,Picnic Basket,Picnic Basket,Picnic Basket,12331,3,64,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46096,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Set up a relaxing little picnic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81117,517,0,0,Shimmering Shell,Shimmering Shell,Shimmering Shell,Shimmering Shell,6016,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81118,586,15,0,Shellcoin,Shellcoin,Shellcoin,Shellcoin,66312,1,1024,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Property of the Shell Co. Trading Company. Buy buy buy! Hurry before the market value skyrockets!,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81119,542,0,0,Plane Ticket,Plane Ticket,Plane Ticket,Plane Ticket,7629,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,A one way ticket to the Shimmering Flats.,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81120,646,15,4,Long-Forgotten Hippogryph,Long-Forgotten Hippogryph,Long-Forgotten Hippogryph,Long-Forgotten Hippogryph,47934,4,64,0,0,0,-1,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,0,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Ancient mounts of the Highborne, they can rarely be found due to their latent magical powers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81121,717,15,4,Cenarion Hippogryph,Cenarion Hippogryph,Cenarion Hippogryph,Cenarion Hippogryph,47934,4,64,0,0,0,-1,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,0,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Members of the Cenarion Circle have shared a long and prosperous partnership with their hippogryph allies. When conflict is unavoidable, the Cenarion War Hippogryph is called into service.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
81122,557,4,1,Bloodfallen Cloak,Bloodfallen Cloak,Bloodfallen Cloak,Bloodfallen Cloak,24159,3,0,15825,3956,16,-1,-1,61,56,0,0,0,0,0,0,0,0,1,0,5,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,43,0,0,0,0,0,0,0,0,0.0,7679,1,0,0,0,0,9329,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Stained with the blood of innocents.,0,0,0,0,0,7,1,0,0,0,0,0,0,0
81123,561,4,4,Crimson Defender's Leggings,Crimson Defender's Leggings,Crimson Defender's Leggings,Crimson Defender's Leggings,32337,3,65536,21346,5337,7,-1,-1,61,56,0,0,0,0,0,0,0,1,1,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,557,0,0,0,0,10,0,0,0,0.0,9343,1,0,0,0,0,13383,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,6,1,0,0,0,100,0,0,0
81124,621,4,4,Helmet of the Scarlet Avenger,Helmet of the Scarlet Avenger,Helmet of the Scarlet Avenger,Helmet of the Scarlet Avenger,40193,3,0,20094,5024,1,-1,-1,62,57,0,0,0,0,0,0,0,0,1,0,4,13,5,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,519,0,0,0,0,0,0,0,0,0.0,7597,1,0,0,0,0,9233,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,A blazing heart and a pile of heretics at your feet.,0,0,0,0,0,6,1,0,0,0,80,0,0,0
